,date,averagePrice,volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
45,42050,2,116499,85444.97,21689.75,0,9364.64,9364.64,0,0,organic,2015,California
46,42043,1,132790,94440.9,24587.9,0,13761.61,13761.61,0,0,organic,2015,California
47,42036,1,196032,142332.45,41999.51,2.92,11697.02,11697.02,0,0,organic,2015,California
48,42029,1,121698,80952.24,28216.13,0,12529.65,12529.65,0,0,organic,2015,California
49,42022,1,195208,123138.29,58616.16,0,13453.15,13453.15,0,0,organic,2015,California
50,42015,1,158111,123712.51,25975.27,1.47,8421.43,8421.43,0,0,organic,2015,California
51,42008,1,142350,107490.73,25711.96,2.93,9144.15,9144.15,0,0,organic,2015,California
0,42365,2,2948,389.52,1416.49,682.38,460,460,0,0,organic,2015,Charlotte
1,42358,2,2940,326.79,1462.14,604.87,546.67,546.67,0,0,organic,2015,Charlotte
2,42351,2,2720,321.35,1353.35,527.18,518.29,473.33,44.96,0,organic,2015,Charlotte
3,42344,2,2488,162.31,1278.07,577.56,470,470,0,0,organic,2015,Charlotte
4,42337,2,2617,142.69,1404.09,638.12,432.54,425.87,6.67,0,organic,2015,Charlotte
5,42330,2,2798,234.13,1454.12,728.78,381.18,377.85,3.33,0,organic,2015,Charlotte
6,42323,2,3003,244.63,1295.86,828.52,633.6,633.6,0,0,organic,2015,Charlotte
7,42316,2,3103,332.85,1195.59,751.01,823.65,820.32,3.33,0,organic,2015,Charlotte
8,42309,2,3508,317.46,1300.88,1100.02,789.27,789.27,0,0,organic,2015,Charlotte
9,42302,2,3851,342.3,1551.67,1123.58,833.46,833.46,0,0,organic,2015,Charlotte
10,42295,2,3681,336.37,1394,1143.22,807.6,807.6,0,0,organic,2015,Charlotte
11,42288,2,3615,253.41,1370.54,1016.7,974.3,974.3,0,0,organic,2015,Charlotte
12,42281,2,3480,337.52,1218.57,808.84,1115.25,1115.25,0,0,organic,2015,Charlotte
13,42274,2,2966,291.76,1201.29,867.01,605.75,605.75,0,0,organic,2015,Charlotte
14,42267,2,4104,307.22,1181.6,842.48,1772.42,1772.42,0,0,organic,2015,Charlotte
15,42260,2,3992,327.06,1255.8,928.56,1481.01,1481.01,0,0,organic,2015,Charlotte
16,42253,2,4260,250.27,1331.42,1018.35,1659.59,1659.59,0,0,organic,2015,Charlotte
17,42246,2,4203,274.43,1401.28,1025.96,1501.53,1501.53,0,0,organic,2015,Charlotte
18,42239,2,4602,272.26,1766.07,1193.83,1370.23,1370.23,0,0,organic,2015,Charlotte
19,42232,2,4280,150.98,1496.03,1269.58,1363.32,1363.32,0,0,organic,2015,Charlotte
20,42225,2,4920,374.39,2116.41,1410.55,1018.95,1018.95,0,0,organic,2015,Charlotte
21,42218,2,3978,358.91,1441.63,1083.55,1093.68,1093.68,0,0,organic,2015,Charlotte
22,42211,2,3207,228.17,1265.39,861.44,851.72,835.05,16.67,0,organic,2015,Charlotte
23,42204,2,3885,199.61,1516.86,1018.6,1150.38,1150.38,0,0,organic,2015,Charlotte
24,42197,2,3962,287.98,1458.03,1144.44,1071.62,1071.62,0,0,organic,2015,Charlotte
25,42190,2,3670,278.99,1514.86,1196.67,679.44,679.44,0,0,organic,2015,Charlotte
26,42183,2,3824,414.23,1740.69,1016.64,652.17,652.17,0,0,organic,2015,Charlotte
27,42176,2,3426,336.07,1506.6,1081.37,501.91,501.91,0,0,organic,2015,Charlotte
28,42169,2,4041,325.75,1432.84,1059.26,1222.9,1222.9,0,0,organic,2015,Charlotte
29,42162,2,4369,278.55,1378.4,1159.44,1553.03,1553.03,0,0,organic,2015,Charlotte
30,42155,2,4092,335.32,1524.77,1348.57,883.41,883.41,0,0,organic,2015,Charlotte
31,42148,2,4775,405,1601.85,1473.53,1294.18,1294.18,0,0,organic,2015,Charlotte
32,42141,1,11088,476.58,4780.37,4975.49,855.76,855.76,0,0,organic,2015,Charlotte
33,42134,2,4246,465.84,1282.98,1191.26,1305.64,1305.64,0,0,organic,2015,Charlotte
34,42127,2,4635,265.21,1499.19,1856.14,1014.62,1014.62,0,0,organic,2015,Charlotte
35,42120,2,3471,295.75,1054.18,1150.52,970.63,970.63,0,0,organic,2015,Charlotte
36,42113,2,4164,234,1311.9,1400.1,1217.99,1217.99,0,0,organic,2015,Charlotte
37,42106,2,3871,255.73,1460.35,1256.22,898.28,898.28,0,0,organic,2015,Charlotte
38,42099,2,3643,303.66,1235.08,1127.82,976.81,976.81,0,0,organic,2015,Charlotte
39,42092,2,3494,267.8,1467.6,1227.69,530.89,530.89,0,0,organic,2015,Charlotte
40,42085,2,4289,329.84,1603.42,1221.87,1133.97,1133.97,0,0,organic,2015,Charlotte
41,42078,2,3891,205.39,1300.42,1102.84,1282.32,1282.32,0,0,organic,2015,Charlotte
42,42071,2,4143,215.98,1312.61,1163.42,1451.1,1451.1,0,0,organic,2015,Charlotte
43,42064,2,3545,189.99,1371.06,1099.96,884.32,884.32,0,0,organic,2015,Charlotte
44,42057,2,3180,198.13,1119.06,992.87,870.23,870.23,0,0,organic,2015,Charlotte
45,42050,2,3126,219.08,1098.75,1056.49,751.27,751.27,0,0,organic,2015,Charlotte
46,42043,2,4011,188.23,1382.91,1092.82,1347.06,1347.06,0,0,organic,2015,Charlotte
47,42036,2,3557,210.49,1244.18,1457.98,644.69,644.69,0,0,organic,2015,Charlotte
48,42029,2,2694,347.67,956.65,920.11,469.68,469.68,0,0,organic,2015,Charlotte
49,42022,2,2698,346.76,744.32,766.41,840.32,840.32,0,0,organic,2015,Charlotte
50,42015,2,2390,155.92,969.82,832.7,431.78,431.78,0,0,organic,2015,Charlotte
51,42008,2,2966,151.7,882.52,905.77,1025.63,1025.63,0,0,organic,2015,Charlotte
0,42365,2,20995,1064.71,19320.66,0,610,610,0,0,organic,2015,Chicago
1,42358,2,22452,730.65,21574.99,0,146.66,143.33,3.33,0,organic,2015,Chicago
2,42351,2,24060,876.48,23109.9,0,73.33,73.33,0,0,organic,2015,Chicago
3,42344,2,27081,819.66,26104.8,0,156.67,156.67,0,0,organic,2015,Chicago
4,42337,2,22168,457.29,21677.7,0,33.33,33.33,0,0,organic,2015,Chicago
5,42330,2,24096,716.68,23255.65,0,123.33,120,3.33,0,organic,2015,Chicago
6,42323,2,25759,609.3,24890.06,0,260,260,0,0,organic,2015,Chicago
7,42316,2,26247,643.23,24713.93,0,890,890,0,0,organic,2015,Chicago
8,42309,2,24450,936.9,23373.58,0,140,140,0,0,organic,2015,Chicago
9,42302,2,22649,1033.01,21495.92,0,120,120,0,0,organic,2015,Chicago
10,42295,2,19819,1237.5,18374.81,0,206.67,206.67,0,0,organic,2015,Chicago
11,42288,2,19521,933.6,18480.44,0,106.67,106.67,0,0,organic,2015,Chicago
12,42281,2,20399,787.1,19394.87,0,216.67,216.67,0,0,organic,2015,Chicago
13,42274,2,24312,1213.4,23051.69,0,46.67,46.67,0,0,organic,2015,Chicago
14,42267,2,26935,1188.26,25203.64,0,543.33,543.33,0,0,organic,2015,Chicago
15,42260,2,27327,985.56,26008.45,0,333.17,323.33,9.84,0,organic,2015,Chicago
16,42253,2,28269,1283.81,26272.22,0,713.18,703.33,9.85,0,organic,2015,Chicago
17,42246,2,30664,1065.92,29017.63,0,580,580,0,0,organic,2015,Chicago
18,42239,2,31624,1517.15,29613.04,0,493.33,493.33,0,0,organic,2015,Chicago
19,42232,2,29458,1142.46,27912.51,0,403.33,403.33,0,0,organic,2015,Chicago
20,42225,2,28254,1173.62,26743.66,0,336.66,333.33,3.33,0,organic,2015,Chicago
21,42218,2,27491,614.02,26526.91,0,350,350,0,0,organic,2015,Chicago
22,42211,2,26098,401.96,25320.55,0,375.81,346.67,29.14,0,organic,2015,Chicago
23,42204,2,19677,562.05,18741.42,0,373.73,263.33,110.4,0,organic,2015,Chicago
24,42197,2,18946,253.02,18087.09,0,605.61,566.67,38.94,0,organic,2015,Chicago
25,42190,2,19705,186.43,18998.53,0,520,520,0,0,organic,2015,Chicago
26,42183,2,18877,576.78,18163.91,0,136.67,136.67,0,0,organic,2015,Chicago
27,42176,2,16136,655.45,15171.04,0,310,310,0,0,organic,2015,Chicago
28,42169,2,18375,502.87,17175.28,0,696.67,696.67,0,0,organic,2015,Chicago
29,42162,2,19636,857.74,18325.17,0,453.33,453.33,0,0,organic,2015,Chicago
30,42155,2,18626,599.1,17156.71,0,870,870,0,0,organic,2015,Chicago
31,42148,2,20871,552.15,19632.59,0,686.43,680,6.43,0,organic,2015,Chicago
32,42141,2,24727,201.46,24405.82,0,120.18,30,90.18,0,organic,2015,Chicago
33,42134,1,27146,455.63,23858.81,0,2831.94,903.33,1928.61,0,organic,2015,Chicago
34,42127,2,27210,672.05,26198.44,0,340,340,0,0,organic,2015,Chicago
35,42120,2,31932,920.16,30398.61,0,613.33,613.33,0,0,organic,2015,Chicago
36,42113,2,27489,614.18,25888.63,0,986.67,986.67,0,0,organic,2015,Chicago
37,42106,1,88346,722.16,86707.64,0,916.67,916.67,0,0,organic,2015,Chicago
38,42099,2,21064,112.46,20035.04,0,916.67,916.67,0,0,organic,2015,Chicago
39,42092,2,15545,119.66,14605.4,0,820,820,0,0,organic,2015,Chicago
40,42085,2,16077,436.1,15367.09,0,273.33,273.33,0,0,organic,2015,Chicago
41,42078,2,15001,990.98,12767.2,0,1243.15,1243.15,0,0,organic,2015,Chicago
42,42071,2,16545,818.74,13266.68,0,2459.63,2459.63,0,0,organic,2015,Chicago
43,42064,2,11842,637.51,9823.85,0,1381.11,1381.11,0,0,organic,2015,Chicago
44,42057,2,10235,511.72,8648.92,0,1074.45,1074.45,0,0,organic,2015,Chicago
45,42050,2,10576,948.53,8233.79,0,1393.33,1393.33,0,0,organic,2015,Chicago
46,42043,2,9911,1224.22,6971.06,0,1715.56,1715.56,0,0,organic,2015,Chicago
47,42036,2,14391,1363.35,11835.47,0,1192.23,1192.23,0,0,organic,2015,Chicago
48,42029,2,10952,711.63,9515.44,0,724.44,724.44,0,0,organic,2015,Chicago
49,42022,2,12500,1154.81,10830.61,0,514.45,514.45,0,0,organic,2015,Chicago
50,42015,2,12916,1426.75,10900.1,0,588.89,588.89,0,0,organic,2015,Chicago
51,42008,1,17723,1189.35,15628.27,0,905.55,905.55,0,0,organic,2015,Chicago
0,42365,1,7088,249.94,5919.28,0,919.14,266.67,652.47,0,organic,2015,CincinnatiDayton
1,42358,1,7113,303.65,6449.34,0,360.18,173.03,187.15,0,organic,2015,CincinnatiDayton
2,42351,1,8699,307.35,6153.05,0,2238.78,440.58,1798.2,0,organic,2015,CincinnatiDayton
3,42344,1,8656,234.08,7004.43,0,1417.67,663.33,754.34,0,organic,2015,CincinnatiDayton
4,42337,2,7190,284.13,6272.44,0,633.38,263.33,370.05,0,organic,2015,CincinnatiDayton
5,42330,1,8662,336.76,7558.29,0,767.09,193.33,573.76,0,organic,2015,CincinnatiDayton
6,42323,1,8897,338.88,7249.58,0,1308.13,286.67,1021.46,0,organic,2015,CincinnatiDayton
7,42316,1,10408,339.94,7705.72,0,2362.24,420,1942.24,0,organic,2015,CincinnatiDayton
8,42309,2,9499,287.24,7556.8,0,1655.2,326.67,1328.53,0,organic,2015,CincinnatiDayton
9,42302,2,10527,416.07,8846.71,0,1264.17,463.33,800.84,0,organic,2015,CincinnatiDayton
10,42295,2,12024,259.83,9299.99,0,2463.74,293.33,2170.41,0,organic,2015,CincinnatiDayton
11,42288,2,9861,304.48,8500.97,0,1055.3,443.33,611.97,0,organic,2015,CincinnatiDayton
12,42281,2,10232,341.89,8519,0,1370.85,303.33,1067.52,0,organic,2015,CincinnatiDayton
13,42274,1,10509,329.58,9461.16,0,717.99,96.67,621.32,0,organic,2015,CincinnatiDayton
14,42267,2,12915,379.74,12416.63,0,119,43.33,75.67,0,organic,2015,CincinnatiDayton
15,42260,2,14448,458.07,12290.62,0,1699.46,460,1239.46,0,organic,2015,CincinnatiDayton
16,42253,2,15011,517.66,13286.9,0,1206.27,550,656.27,0,organic,2015,CincinnatiDayton
17,42246,2,14001,459.35,11740.46,0,1801.15,190,1611.15,0,organic,2015,CincinnatiDayton
18,42239,2,14964,433.88,13036.74,0,1493.15,220,1273.15,0,organic,2015,CincinnatiDayton
19,42232,2,15095,252.24,13919.8,0,923.16,260,663.16,0,organic,2015,CincinnatiDayton
20,42225,2,14774,289.65,12902.16,0,1582.45,346.67,1235.78,0,organic,2015,CincinnatiDayton
21,42218,2,15286,198.92,14035.28,0,1052.2,123.34,928.86,0,organic,2015,CincinnatiDayton
22,42211,2,15050,253.43,12357.79,0,2438.86,70,2368.86,0,organic,2015,CincinnatiDayton
23,42204,2,14742,230.06,11663.77,0,2847.89,96.67,2751.22,0,organic,2015,CincinnatiDayton
24,42197,2,14508,241.98,11177.28,0,3088.31,226.67,2861.64,0,organic,2015,CincinnatiDayton
25,42190,2,15078,250.57,12154.91,0,2672.14,640,2032.14,0,organic,2015,CincinnatiDayton
26,42183,1,12523,313.32,11312.15,0,897.57,303.33,594.24,0,organic,2015,CincinnatiDayton
27,42176,1,13792,318.95,11779.34,0,1693.35,548.86,1144.49,0,organic,2015,CincinnatiDayton
28,42169,1,15446,225.1,12225.64,0,2994.85,1030,1964.85,0,organic,2015,CincinnatiDayton
29,42162,1,12894,209.83,11403.27,0,1280.59,985.63,294.96,0,organic,2015,CincinnatiDayton
30,42155,1,14240,247.34,12167.6,0,1825.5,1176.95,648.55,0,organic,2015,CincinnatiDayton
31,42148,1,14589,303.66,13023.85,0,1261.66,818.95,442.71,0,organic,2015,CincinnatiDayton
32,42141,1,16389,283.38,10504.29,0,5601.52,1797.12,3804.4,0,organic,2015,CincinnatiDayton
33,42134,1,15990,285.62,11539.26,0,4164.73,663.33,3501.4,0,organic,2015,CincinnatiDayton
34,42127,1,14146,248.06,11260.77,0,2636.68,680,1956.68,0,organic,2015,CincinnatiDayton
35,42120,1,16290,256.76,13336.25,0,2696.59,563.33,2133.26,0,organic,2015,CincinnatiDayton
36,42113,1,15386,374.37,13907.82,0,1104.01,510.91,593.1,0,organic,2015,CincinnatiDayton
37,42106,1,13608,272.3,12556.25,0,779.28,688.44,90.84,0,organic,2015,CincinnatiDayton
38,42099,1,16010,279.01,12842.34,0,2889.04,547.77,2341.27,0,organic,2015,CincinnatiDayton
39,42092,1,13810,344.26,12693.87,0,771.52,690,81.52,0,organic,2015,CincinnatiDayton
40,42085,1,13781,376.93,13270.16,0,133.96,106.67,27.29,0,organic,2015,CincinnatiDayton
41,42078,1,12310,237.38,11231.53,0,841.39,96.67,744.72,0,organic,2015,CincinnatiDayton
42,42071,1,13070,251.86,9304.08,0,3514.5,1373.33,2141.17,0,organic,2015,CincinnatiDayton
43,42064,1,10963,271.44,9758.15,0,933.89,696.67,237.22,0,organic,2015,CincinnatiDayton
44,42057,1,11254,258.35,9998.18,0,997.76,403.33,594.43,0,organic,2015,CincinnatiDayton
45,42050,1,10742,264.74,9452.15,0,1025.19,780,245.19,0,organic,2015,CincinnatiDayton
46,42043,1,10352,225.93,8949.13,0,1176.93,963.33,213.6,0,organic,2015,CincinnatiDayton
47,42036,1,10708,218.51,9140.29,0,1348.7,371.08,977.62,0,organic,2015,CincinnatiDayton
48,42029,1,10192,220.4,8150.22,0,1821.2,377.77,1443.43,0,organic,2015,CincinnatiDayton
49,42022,1,10051,282.08,9374.23,0,395.09,351.87,43.22,0,organic,2015,CincinnatiDayton
50,42015,1,11314,209.52,10352.17,0,752.08,310.62,441.46,0,organic,2015,CincinnatiDayton
51,42008,1,8764,144.47,6921.75,0,1698.11,585.96,1112.15,0,organic,2015,CincinnatiDayton
0,42365,2,2971,289.7,1781.31,0,899.78,189.66,710.12,0,organic,2015,Columbus
1,42358,2,2003,242.01,1474.26,0,286.34,222.2,64.14,0,organic,2015,Columbus
2,42351,2,2254,330.43,1469.69,0,453.8,169.47,284.33,0,organic,2015,Columbus
3,42344,2,3536,469.17,2218.83,2.23,845.57,549.78,295.79,0,organic,2015,Columbus
4,42337,1,3306,452.86,2326.79,0,526.13,371.89,154.24,0,organic,2015,Columbus
5,42330,1,3637,522.57,2789.25,0,325.04,129.01,196.03,0,organic,2015,Columbus
6,42323,1,3595,570,2671.18,0,353.84,126.59,227.25,0,organic,2015,Columbus
7,42316,1,4145,443.1,2827.56,0,874.16,413.97,460.19,0,organic,2015,Columbus
8,42309,1,3834,393.15,2899.9,0,541.37,257.61,283.76,0,organic,2015,Columbus
9,42302,1,4010,577.08,2725.99,0,707.25,468.9,238.35,0,organic,2015,Columbus
10,42295,1,4136,502.82,2726.7,0,906.24,227.49,678.75,0,organic,2015,Columbus
11,42288,1,4403,463.25,2759.23,0,1180.61,349.52,831.09,0,organic,2015,Columbus
12,42281,1,3592,505.59,2497.62,0,589.01,311.5,277.51,0,organic,2015,Columbus
13,42274,2,2405,486.97,1465.4,0,452.29,100.72,351.57,0,organic,2015,Columbus
14,42267,2,2435,511.87,1610.65,0,312.64,53.78,258.86,0,organic,2015,Columbus
15,42260,2,3900,639.76,2289.49,0,970.93,472.61,498.32,0,organic,2015,Columbus
16,42253,2,5450,549.36,3387.7,0,1513.35,582.87,930.48,0,organic,2015,Columbus
17,42246,1,5071,773.57,2548.11,0,1749.11,99.41,1649.7,0,organic,2015,Columbus
18,42239,2,4806,593.95,2740.64,3.34,1468.42,305.46,1162.96,0,organic,2015,Columbus
19,42232,2,3554,378.55,2654.29,0,521.59,236.67,284.92,0,organic,2015,Columbus
20,42225,2,3185,303.49,2218.55,0,662.9,370,292.9,0,organic,2015,Columbus
21,42218,2,2750,337.96,1947.39,3.32,461.26,53.33,407.93,0,organic,2015,Columbus
22,42211,1,4289,397.65,2337.28,0,1553.77,0,1553.77,0,organic,2015,Columbus
23,42204,1,4349,432.54,2342.56,0,1573.9,26.67,1547.23,0,organic,2015,Columbus
24,42197,1,6269,409.42,2453.22,0,3406.79,80,3326.79,0,organic,2015,Columbus
25,42190,1,5903,536.02,4088.38,0,1279,290,989,0,organic,2015,Columbus
26,42183,1,4817,461.01,3362.89,2.23,990.76,219.9,770.86,0,organic,2015,Columbus
27,42176,1,5347,493.67,3524.91,1.12,1327.67,381.41,946.26,0,organic,2015,Columbus
28,42169,2,4520,431.69,2970.35,0,1118.33,837.62,280.71,0,organic,2015,Columbus
29,42162,1,6028,322.05,2720.68,0,2985.7,687.09,2298.61,0,organic,2015,Columbus
30,42155,1,5951,410.92,3627.94,0,1912.05,1138.94,773.11,0,organic,2015,Columbus
31,42148,2,5360,463.76,3593,0,1303.65,746.25,557.4,0,organic,2015,Columbus
32,42141,1,4755,560.26,2085.96,0,2108.48,605.53,1502.95,0,organic,2015,Columbus
33,42134,1,29695,967.36,17214.8,1.11,11511.55,433.31,11078.24,0,organic,2015,Columbus
34,42127,1,28020,961.24,18774.04,2.21,8282.89,503.27,7779.62,0,organic,2015,Columbus
35,42120,2,4884,408.44,3284.07,0,1191.04,572.85,618.19,0,organic,2015,Columbus
36,42113,1,4845,287.16,3203.91,0,1353.43,740.97,612.46,0,organic,2015,Columbus
37,42106,2,4628,383.43,3479.25,0,765.73,450.15,315.58,0,organic,2015,Columbus
38,42099,1,5290,403.53,2859.4,0,2026.71,645.46,1381.25,0,organic,2015,Columbus
39,42092,2,3465,369.21,2347.69,0,747.87,719.17,28.7,0,organic,2015,Columbus
40,42085,2,2294,343.29,1775.29,0,175.49,137.47,38.02,0,organic,2015,Columbus
41,42078,2,3385,406.97,2060.4,0,917.74,291.55,626.19,0,organic,2015,Columbus
42,42071,2,4519,317.1,2943.26,7.45,1250.9,1130.31,120.59,0,organic,2015,Columbus
43,42064,2,4055,397.22,2681.49,0,975.96,664.76,311.2,0,organic,2015,Columbus
44,42057,2,3934,589.45,2581.64,0,762.72,238.07,524.65,0,organic,2015,Columbus
45,42050,2,4284,374.59,2597.56,0,1311.41,706.67,604.74,0,organic,2015,Columbus
46,42043,2,3484,285.2,2071.17,0,1127.27,856.67,270.6,0,organic,2015,Columbus
47,42036,2,4216,432.24,2985.02,0,798.7,223.33,575.37,0,organic,2015,Columbus
48,42029,2,4848,350.39,3650.73,0,846.74,293.33,553.41,0,organic,2015,Columbus
49,42022,2,4027,279.22,2959.75,0,788.48,213.33,575.15,0,organic,2015,Columbus
50,42015,2,4193,349.17,3226.58,0,617.42,416.25,201.17,0,organic,2015,Columbus
51,42008,1,3931,358.05,2432.81,0,1140.08,444.17,695.91,0,organic,2015,Columbus
0,42365,1,10860,5921.12,421.38,0,4517.57,3584.44,933.13,0,organic,2015,DallasFtWorth
1,42358,1,11128,5742.81,384.49,0,5001,4594.21,406.79,0,organic,2015,DallasFtWorth
2,42351,1,12224,6036.65,389.17,0,5798.32,5798.32,0,0,organic,2015,DallasFtWorth
3,42344,1,10459,5582.56,401.5,0,4474.56,4474.56,0,0,organic,2015,DallasFtWorth
4,42337,1,9413,5706.47,278.7,0,3427.73,3427.73,0,0,organic,2015,DallasFtWorth
5,42330,1,10812,6189.69,271.59,0,4350.81,4350.81,0,0,organic,2015,DallasFtWorth
6,42323,1,11640,7099.89,416.6,0,4123.65,4123.65,0,0,organic,2015,DallasFtWorth
7,42316,1,11148,6807.09,441.15,0,3899.69,3899.69,0,0,organic,2015,DallasFtWorth
8,42309,1,12251,6449.72,268.05,0,5533.05,5533.05,0,0,organic,2015,DallasFtWorth
9,42302,1,13259,7509.17,329.44,0,5420,5410,10,0,organic,2015,DallasFtWorth
10,42295,1,11010,7657.06,253.39,0,3100,3070,30,0,organic,2015,DallasFtWorth
11,42288,1,10647,6628.99,378.41,0,3639.99,3636.66,3.33,0,organic,2015,DallasFtWorth
12,42281,1,10752,5675.04,446.65,0,4630,4626.67,3.33,0,organic,2015,DallasFtWorth
13,42274,1,12225,8224.68,303.47,0,3696.66,3696.66,0,0,organic,2015,DallasFtWorth
14,42267,1,12514,8023.81,240.17,0,4250,4250,0,0,organic,2015,DallasFtWorth
15,42260,1,12705,7561.87,362.7,0,4780.14,4776.8,3.34,0,organic,2015,DallasFtWorth
16,42253,1,12941,7399.01,347,0,5195.47,5195.47,0,0,organic,2015,DallasFtWorth
17,42246,1,14317,9720.71,348.71,0,4247.84,4081.53,166.31,0,organic,2015,DallasFtWorth
18,42239,1,17430,11090.91,565.77,0,5773.03,5238.79,534.24,0,organic,2015,DallasFtWorth
19,42232,1,13269,8229.01,694.8,0,4344.74,4334.74,10,0,organic,2015,DallasFtWorth
20,42225,1,16702,8961.35,999.37,0,6741.71,6741.71,0,0,organic,2015,DallasFtWorth
21,42218,1,12993,10686.21,522.44,36.97,1747.31,1733.98,13.33,0,organic,2015,DallasFtWorth
22,42211,1,12801,11536,337.16,0,927.87,927.87,0,0,organic,2015,DallasFtWorth
23,42204,1,11881,10492.38,499.9,0,889.16,889.16,0,0,organic,2015,DallasFtWorth
24,42197,1,11077,9757.92,444.54,0,874.26,874.26,0,0,organic,2015,DallasFtWorth
25,42190,1,13234,10979.75,459.19,0,1795.1,1795.1,0,0,organic,2015,DallasFtWorth
26,42183,1,11793,9252.18,434.28,0,2106.05,2106.05,0,0,organic,2015,DallasFtWorth
27,42176,1,9936,7968.59,486.7,0,1480.83,1480.83,0,0,organic,2015,DallasFtWorth
28,42169,1,9882,7806.7,512,0,1562.95,1562.95,0,0,organic,2015,DallasFtWorth
29,42162,1,9019,6952.15,356.44,0,1710.41,1710.41,0,0,organic,2015,DallasFtWorth
30,42155,1,9883,7376.1,398.95,0,2107.63,2107.63,0,0,organic,2015,DallasFtWorth
31,42148,1,12810,10061.35,430.17,0,2318.26,2318.26,0,0,organic,2015,DallasFtWorth
32,42141,1,11093,8380.26,445.77,0,2266.67,2266.67,0,0,organic,2015,DallasFtWorth
33,42134,1,10243,7874.84,351.09,0,2016.67,2013.34,3.33,0,organic,2015,DallasFtWorth
34,42127,1,6569,5350.74,207.93,0,1010,1010,0,0,organic,2015,DallasFtWorth
35,42120,1,9855,7679.05,379.42,0,1796.67,1796.67,0,0,organic,2015,DallasFtWorth
36,42113,1,12055,9552.71,525.47,0,1976.66,1976.66,0,0,organic,2015,DallasFtWorth
37,42106,1,11119,8189.75,526.38,0,2403.34,2403.34,0,0,organic,2015,DallasFtWorth
38,42099,1,11720,8239.86,486.87,0,2993.33,2993.33,0,0,organic,2015,DallasFtWorth
39,42092,1,9162,6160.98,467.75,0,2533.33,2533.33,0,0,organic,2015,DallasFtWorth
40,42085,1,13177,9505.21,765.04,0,2906.67,2906.67,0,0,organic,2015,DallasFtWorth
41,42078,1,11923,7889.79,659.64,0,3373.33,3373.33,0,0,organic,2015,DallasFtWorth
42,42071,1,8558,5946.47,498.15,0,2113.33,2113.33,0,0,organic,2015,DallasFtWorth
43,42064,1,17268,9540.52,850.65,0,6876.67,6876.67,0,0,organic,2015,DallasFtWorth
44,42057,1,15485,9117.48,851.3,0,5516.67,5516.67,0,0,organic,2015,DallasFtWorth
45,42050,1,10959,7081.47,827.1,0,3050,3050,0,0,organic,2015,DallasFtWorth
46,42043,1,10315,6135.93,826.06,0,3353.33,3353.33,0,0,organic,2015,DallasFtWorth
47,42036,1,12277,6669.52,1653.73,0,3953.33,3953.33,0,0,organic,2015,DallasFtWorth
48,42029,1,11248,7244.18,1390.2,0,2613.33,2613.33,0,0,organic,2015,DallasFtWorth
49,42022,1,12635,7556.77,871.27,0,4206.67,4206.67,0,0,organic,2015,DallasFtWorth
50,42015,1,12127,7136.34,1353.62,0,3636.67,3636.67,0,0,organic,2015,DallasFtWorth
